102.409614,187,66.96,0.844,0,0
102.437269,188,67.04,-0.081,0,0
102.464919,189,67.12,-0.438,0,0
102.492582,190,67.2,-0.564,0,0
102.520243,191,67.28,0.404,0,0
102.547943,192,67.36,0.272,0,0
102.575688,193,67.44,-0.851,0,0
102.60341,194,67.52,0.104,0,0
102.631077,195,67.6,0.818,0,0
102.658798,196,67.68,0.113,0,0
102.686541,197,67.76,-0.985,0,0
102.714264,198,67.84,-0.74,0,0
102.741946,199,67.92,0.628,0,0
102.769614,200,68.0,-0.995,0,0
102.797321,201,68.08,-0.429,10,79
102.825048,202,68.16,-0.827,10,81
102.852703,203,68.24,0.293,10,86
102.880387,204,68.32,0.821,10,72
102.908047,205,68.4,-0.265,10,73
102.935777,206,68.48,-0.141,10,82
102.963488,207,68.56,-0.603,10,78
102.991152,208,68.64,-0.781,10,88
103.018813,209,68.72,0.721,10,83
103.046484,210,68.8,-0.39,10,79
103.074152,211,68.88,-0.057,10,81
103.101815,212,68.96,0.939,10,75
103.129547,213,69.04,-0.402,10,88
103.157205,214,69.12,0.333,10,88
103.184866,215,69.2,0.569,10,70
103.212526,216,69.28,-0.764,10,78
103.240267,217,69.36,0.558,10,87
103.267986,218,69.44,-0.629,10,75
103.295671,219,69.52,0.532,10,88
103.323331,220,69.6,0.292,10,85
103.350996,221,69.68,-0.092,10,71
103.378744,222,69.76,-0.324,10,80
103.406483,223,69.84,0.038,10,87
103.43419,224,69.92,0.835,10,76
103.461911,225,70.0,0.479,10,72
103.489581,226,70.08,-0.7,10,87
103.517268,227,70.16,0.105,10,72
103.544936,228,70.24,-0.177,10,76
103.572622,229,70.32,0.051,10,82
103.600303,230,70.4,0.977,10,82
103.627996,231,70.48,-0.231,10,85
103.655647,232,70.56,0.694,10,72
103.683323,233,70.64,0.318,10,80
103.711026,234,70.72,0.402,10,79
103.738745,235,70.8,0.54,10,73
103.766416,236,70.88,-0.251,10,71
103.794158,237,70.96,0.286,10,86
103.821856,238,71.04,-0.057,10,83
103.849561,239,71.12,0.3,10,85
103.877225,240,71.2,0.572,10,73
103.904929,241,71.28,-0.257,10,89
103.932614,242,71.36,-0.757,10,71
103.960357,243,71.44,-0.901,10,84
103.988045,244,71.52,-0.218,10,88
104.015761,245,71.6,0.516,10,77
104.043494,246,71.68,0.74,10,81
104.071155,247,71.76,-0.184,10,71
104.098852,248,71.84,0.837,10,73
104.126516,249,71.92,-0.525,10,85
104.154179,250,72.0,-0.156,10,89
104.181857,251,72.08,0.374,10,75
104.209564,252,72.16,-0.172,10,80
104.237276,253,72.24,0.458,10,80
104.264941,254,72.32,0.692,10,73
104.292597,255,72.4,-0.671,10,86
104.320255,256,72.48,0.834,10,73
104.34799,257,72.56,-0.371,10,71
104.375695,258,72.64,0.693,10,80
104.40343,259,72.72,-0.895,10,86
104.431083,260,72.8,0.22,10,90
104.458739,261,72.88,-0.226,10,84
104.486392,262,72.96,0.759,10,78
104.514084,263,73.04,0.988,10,83
104.541778,264,73.12,0.837,10,89
104.569449,265,73.2,-0.595,10,77
104.597174,266,73.28,-0.579,10,90
104.624901,267,73.36,-0.772,10,80
104.652587,268,73.44,-0.501,10,84
104.680261,269,73.52,0.766,10,70
104.707984,270,73.6,-0.546,10,75
104.735669,271,73.68,0.163,10,85
104.763392,272,73.76,0.704,10,88
104.791059,273,73.84,0.601,10,74
104.818756,274,73.92,-0.281,10,89
104.846447,275,74.0,0.189,10,90
104.874098,276,74.08,0.318,10,81
104.901761,277,74.16,0.447,10,81
104.929478,278,74.24,-0.157,10,86
104.957141,279,74.32,-0.385,10,75
104.984801,280,74.4,-0.543,10,76
105.012461,281,74.48,-0.392,10,79
105.040159,282,74.56,0.11,10,70
105.067888,283,74.64,-0.414,10,74
105.095551,284,74.72,-0.878,10,75
105.123278,285,74.8,0.779,10,80
105.150955,286,74.88,0.963,10,72
105.178685,287,74.96,-0.983,10,90
105.206358,288,75.04,0.431,10,85
105.234014,289,75.12,-0.791,10,81
105.261752,290,75.2,0.354,10,75
105.28948,291,75.28,-0.053,10,84
105.317229,292,75.36,-0.109,10,72
105.344967,293,75.44,-0.402,10,74
105.372712,294,75.52,0.88,10,86
105.400371,295,75.6,-0.691,10,82
105.428114,296,75.68,-0.022,10,72
105.455775,297,75.76,0.595,10,71
105.48346,298,75.84,0.406,10,79
105.511164,299,75.92,0.641,10,89
105.538851,300,76.0,-0.25,10,80
105.5666,301,76.08,0.19,10,73
105.594256,302,76.16,0.736,10,88
105.621987,303,76.24,-0.503,10,77
105.649656,304,76.32,0.636,10,77
105.677319,305,76.4,-0.249,10,89
105.705001,306,76.48,-0.624,10,76
105.732678,307,76.56,0.117,10,90
105.760386,308,76.64,-0.027,10,87
105.788078,309,76.72,-0.897,10,71
105.815735,310,76.8,0.308,10,88
105.84341,311,76.88,-0.658,10,83
105.871076,312,76.96,-0.825,10,80
105.898781,313,77.04,0.726,10,84
105.926491,314,77.12,-0.226,10,72
105.954211,315,77.2,-0.784,10,87
105.981942,316,77.28,-0.139,10,74
106.009625,317,77.36,0.521,10,84
106.03736,318,77.44,-0.429,10,82
106.065084,319,77.52,-0.581,10,81
106.092743,320,77.6,-0.93,10,86
106.120397,321,77.68,0.587,10,72
106.148086,322,77.76,0.218,10,70
106.175818,323,77.84,-0.559,10,77
106.203536,324,77.92,0.787,10,84
106.231192,325,78.0,-0.574,10,73
106.258852,326,78.08,-0.916,10,71
106.286552,327,78.16,0.056,10,90
106.314263,328,78.24,-0.139,10,80
106.341994,329,78.32,0.811,10,79
106.369723,330,78.4,0.676,10,73
106.397466,331,78.48,0.275,10,86
106.425189,332,78.56,0.967,10,74
106.45285,333,78.64,0.583,10,80
106.480546,334,78.72,-0.698,10,70
106.50824,335,78.8,-0.643,10,73
106.535925,336,78.88,-0.262,10,75
106.56361,337,78.96,0.28,10,83
106.591311,338,79.04,0.76,10,80
106.619008,339,79.12,0.199,10,90
106.646661,340,79.2,-0.659,10,76
106.674337,341,79.28,-0.644,10,81
106.702079,342,79.36,-0.795,10,82
106.729773,343,79.44,-0.159,10,73
106.757444,344,79.52,-0.06,10,71
106.785158,345,79.6,0.668,10,78
106.812903,346,79.68,0.503,10,90
106.84062,347,79.76,0.158,10,80
106.868363,348,79.84,-0.718,10,82
106.896107,349,79.92,0.805,10,82
106.923817,350,80.0,-0.135,10,88
106.951485,351,80.08,-0.658,10,74
106.979138,352,80.16,0.944,10,76
107.006795,353,80.24,0.125,10,76
107.034531,354,80.32,0.154,10,73
107.062268,355,80.4,0.596,10,78
107.089998,356,80.48,-0.4,10,71
107.117695,357,80.56,0.837,10,72
107.145395,358,80.64,-0.127,10,78
107.173117,359,80.72,-0.307,10,87
107.200768,360,80.8,-0.482,10,84
107.228418,361,80.88,-0.841,10,82
107.256071,362,80.96,0.505,10,78
107.283761,363,81.04,0.3,10,88
107.311418,364,81.12,-0.445,10,72
107.339089,365,81.2,-0.669,10,73
107.366838,366,81.28,0.976,10,79
107.394529,367,81.36,0.037,10,88
107.422262,368,81.44,0.21,10,82
107.449961,369,81.52,0.987,10,88
107.477612,370,81.6,0.784,10,70
107.505289,371,81.68,-0.713,10,70
107.533008,372,81.76,-0.914,10,85
107.56067,373,81.84,-0.938,10,76
107.588397,374,81.92,0.708,10,78
107.616069,375,82.0,0.893,10,75
107.643732,376,82.08,0.949,10,71
107.671472,377,82.16,0.614,10,78
107.699148,378,82.24,-0.475,10,87
107.726896,379,82.32,-0.43,10,77
107.754619,380,82.4,0.13,10,70
107.782324,381,82.48,-0.071,10,81
107.810069,382,82.56,-0.161,10,85
107.837809,383,82.64,0.076,10,75
107.865513,384,82.72,0.122,10,80
107.893255,385,82.8,-0.114,10,73
107.920936,386,82.88,0.378,10,78
107.9486,387,82.96,-0.178,10,73
107.976337,388,83.04,-0.951,10,71
108.004051,389,83.12,0.098,10,75
108.031707,390,83.2,0.545,10,74
108.059448,391,83.28,0.422,10,81
108.087117,392,83.36,0.39,10,79
108.114816,393,83.44,0.395,10,85
108.142499,394,83.52,-0.048,10,73
108.170226,395,83.6,0.662,10,87
108.197976,396,83.68,0.057,10,74
108.225685,397,83.76,0.354,10,77
108.253411,398,83.84,0.078,10,81
108.281125,399,83.92,0.994,10,77
108.308784,400,84.0,-0.352,10,75
108.336489,401,84.08,-0.504,10,75
108.364235,402,84.16,0.574,10,89
108.391949,403,84.24,-0.121,10,82
108.419627,404,84.32,-0.77,10,71
108.447322,405,84.4,0.007,10,85
108.475064,406,84.48,0.593,10,82
108.502801,407,84.56,-0.882,10,83
108.530496,408,84.64,-0.28,10,90
108.558164,409,84.72,0.086,10,79
108.585889,410,84.8,-0.964,10,70
108.613607,411,84.88,0.188,10,76
108.641275,412,84.96,0.797,10,90
108.669018,413,85.04,-0.898,10,72
108.696714,414,85.12,0.33,10,87
108.724406,415,85.2,0.311,10,81
108.752103,416,85.28,0.396,10,84
108.779847,417,85.36,0.956,10,82
108.807539,418,85.44,-0.031,10,90
108.835213,419,85.52,-0.611,10,72
108.862945,420,85.6,-0.652,10,78
108.890621,421,85.68,-0.409,10,80
108.918333,422,85.76,0.562,10,89
108.946056,423,85.84,-0.208,10,85
108.97374,424,85.92,-0.542,10,85
109.001461,425,86.0,0.146,10,85
109.029167,426,86.08,0.61,10,84
109.056839,427,86.16,-0.803,10,86
109.084558,428,86.24,-0.612,10,83
109.112214,429,86.32,0.038,10,84
109.13992,430,86.4,-0.724,10,77
109.167667,431,86.48,0.571,10,89
109.195345,432,86.56,-0.57,10,73
109.223046,433,86.64,0.537,10,90
109.250795,434,86.72,0.163,10,78
109.278477,435,86.8,0.398,10,79
109.30617,436,86.88,0.066,10,70
109.33383,437,86.96,0.815,10,80
109.361501,438,87.04,0.922,10,84
109.389241,439,87.12,0.615,10,72
109.416912,440,87.2,-0.16,10,90
109.444638,441,87.28,0.764,10,88
109.472381,442,87.36,-0.998,10,82
109.500086,443,87.44,-0.494,10,78
109.527815,444,87.52,-0.348,10,74
109.555514,445,87.6,-0.546,10,89
109.583235,446,87.68,0.707,10,74
109.610945,447,87.76,-0.775,10,78
109.638683,448,87.84,0.965,10,76
109.66634,449,87.92,0.242,10,84
109.694054,450,88.0,-0.971,10,81
109.721745,451,88.08,0.249,10,74
109.749443,452,88.16,0.122,10,70
109.777115,453,88.24,0.628,10,82
109.8048,454,88.32,-0.12,10,78
109.832547,455,88.4,0.983,10,78
109.860245,456,88.48,-0.48,10,76
109.887964,457,88.56,0.422,10,75
109.915694,458,88.64,0.901,10,81
109.943373,459,88.72,-0.185,10,73
109.971045,460,88.8,0.528,10,78
109.998794,461,88.88,0.424,10,82
110.02648,462,88.96,0.719,10,82
110.054229,463,89.04,-0.222,10,87
110.081925,464,89.12,0.02,10,79
110.109665,465,89.2,-0.839,10,88
110.137414,466,89.28,0.753,10,79
110.165129,467,89.36,-0.306,10,82
110.192794,468,89.44,0.123,10,85
110.220479,469,89.52,-0.512,10,72
110.248138,470,89.6,0.66,10,88
110.275873,471,89.68,-0.438,10,79
110.303608,472,89.76,0.349,10,83
110.331332,473,89.84,-0.107,10,77
110.358992,474,89.92,-0.899,10,83
110.386651,475,90.0,-0.211,10,79
110.414333,476,90.08,-0.132,10,82
110.441984,477,90.16,-0.595,10,86
110.469666,478,90.24,0.004,10,87
110.497406,479,90.32,0.955,10,72
110.525126,480,90.4,0.644,10,89
110.552862,481,90.48,-0.712,10,81
110.580559,482,90.56,-0.09,10,75
110.608289,483,90.64,-0.07,10,78
110.636004,484,90.72,0.223,10,86
110.663704,485,90.8,0.612,10,88
110.691438,486,90.88,-0.456,10,82
110.719143,487,90.96,0.151,10,77
110.74681,488,91.04,0.23,10,70
110.77452,489,91.12,0.816,10,86
110.80224,490,91.2,0.725,10,72
110.829926,491,91.28,0.29,10,81
110.857656,492,91.36,-0.142,10,77
110.885344,493,91.44,-0.908,10,88
110.913077,494,91.52,0.925,10,80
110.94073,495,91.6,-0.159,10,89
110.968393,496,91.68,0.11,10,86
110.996045,497,91.76,0.43,10,82
111.023704,498,91.84,0.567,10,77
111.05144,499,91.92,-0.413,10,88
111.0791,500,92.0,-0.821,10,72
111.106843,501,92.08,-0.036,10,88
111.134581,502,92.16,0.928,10,82
111.162286,503,92.24,0.56,10,90
111.190012,504,92.32,-0.703,10,77
111.217746,505,92.4,-0.389,10,83
111.245483,506,92.48,-0.454,10,81
111.273223,507,92.56,-0.253,10,89
111.300953,508,92.64,-0.316,10,85
111.328663,509,92.72,-0.797,10,75
111.356347,510,92.8,0.3,10,71
111.384059,511,92.88,0.527,10,78
111.411785,512,92.96,-0.101,10,80
111.439457,513,93.04,-0.759,10,85
111.467129,514,93.12,-0.683,10,89
111.494828,515,93.2,-0.256,10,83
111.522549,516,93.28,-0.787,10,74
111.550206,517,93.36,-0.373,10,89
111.577864,518,93.44,0.031,10,71
111.605611,519,93.52,-0.335,10,74
111.633263,520,93.6,0.204,10,80
111.660945,521,93.68,-0.189,10,71
111.688684,522,93.76,-0.674,10,75
111.716398,523,93.84,-0.188,10,72
111.744111,524,93.92,0.391,10,86
111.771859,525,94.0,-0.512,10,76
111.799553,526,94.08,0.102,10,78
111.827236,527,94.16,0.637,10,82
111.854937,528,94.24,-0.924,10,84
111.882619,529,94.32,-0.613,10,89
111.910366,530,94.4,0.689,10,79
111.938025,531,94.48,0.055,10,89
111.965764,532,94.56,-0.609,10,88
111.9935,533,94.64,0.324,10,89
112.021244,534,94.72,0.597,10,74
112.048898,535,94.8,-0.663,10,75
112.076644,536,94.88,0.689,10,86
112.1043,537,94.96,-0.252,10,79
112.131995,538,95.04,-0.581,10,77
112.159694,539,95.12,0.321,10,74
112.187393,540,95.2,0.53,10,88
112.215053,541,95.28,0.996,10,85
112.24273,542,95.36,-0.219,10,85
112.270441,543,95.44,0.379,10,83
112.29813,544,95.52,-0.62,10,86
112.325783,545,95.6,-0.305,10,71
112.353446,546,95.68,-0.309,10,76
112.381169,547,95.76,0.294,10,85
112.408854,548,95.84,-0.891,10,80
112.436548,549,95.92,0.534,10,89
112.464198,550,96.0,-0.462,10,85
112.491871,551,96.08,0.582,10,74
112.519591,552,96.16,0.124,10,82
112.547298,553,96.24,-0.935,10,76
112.575036,554,96.32,-0.761,10,72
112.602703,555,96.4,0.794,10,75
112.630398,556,96.48,-0.267,10,88
112.65811,557,96.56,-0.836,10,89
112.685808,558,96.64,-0.406,10,80
112.713488,559,96.72,0.523,10,85
112.741157,560,96.8,0.892,10,76
112.768817,561,96.88,-0.244,10,85
112.79651,562,96.96,0.615,10,78
112.82418,563,97.04,0.733,10,86
112.85189,564,97.12,-0.143,10,88
112.879543,565,97.2,0.855,10,87
112.907228,566,97.28,-0.536,10,73
112.934972,567,97.36,-0.468,10,89
112.96267,568,97.44,-0.215,10,84
112.990418,569,97.52,-0.816,10,71
113.018074,570,97.6,0.167,10,70
113.045817,571,97.68,0.008,10,73
113.0735,572,97.76,0.915,10,81
113.101152,573,97.84,0.535,10,89
113.128865,574,97.92,-0.631,10,77
113.156608,575,98.0,-0.458,10,74
113.184357,576,98.08,-0.848,10,73
113.212024,577,98.16,0.168,10,90
113.239751,578,98.24,-0.233,10,77
113.267412,579,98.32,-0.659,10,75
113.295123,580,98.4,0.788,10,71
113.322816,581,98.48,0.349,10,80
113.350517,582,98.56,0.914,10,75
113.378266,583,98.64,-0.849,10,81
113.406014,584,98.72,-0.224,10,84
113.433683,585,98.8,-0.893,10,79
113.4614,586,98.88,0.502,10,78
113.489127,587,98.96,0.45,10,82
113.516826,588,99.04,-0.244,10,77
113.544528,589,99.12,-0.946,10,74
113.572213,590,99.2,0.434,10,72
113.59993,591,99.28,-0.539,10,70
113.627672,592,99.36,0.238,10,86
113.655414,593,99.44,-0.688,10,85
113.683152,594,99.52,-0.297,10,77
113.710836,595,99.6,0.773,10,77
113.738529,596,99.68,-0.438,10,86
113.766185,597,99.76,-0.752,10,72
113.793865,598,99.84,0.125,10,79
113.821518,599,99.92,-0.54,10,82
113.849266,600,100.0,0.604,10,79
113.876941,601,100.08,0.292,10,81
113.904596,602,100.16,-0.958,10,84
113.932315,603,100.24,0.614,10,78
113.960054,604,100.32,-0.856,10,90
113.987708,605,100.4,-0.454,10,72
114.015379,606,100.48,0.398,10,82
114.04309,607,100.56,-0.173,10,73
114.070824,608,100.64,-0.966,10,88
114.098494,609,100.72,-0.308,10,77
114.126176,610,100.8,0.257,10,77
114.153872,611,100.88,-0.092,10,70
114.181571,612,100.96,-0.409,10,84
114.209285,613,101.04,0.097,10,85
114.236994,614,101.12,0.205,10,90
114.264734,615,101.2,0.076,10,88
114.292477,616,101.28,-0.156,10,77
114.32017,617,101.36,0.919,10,85
114.347865,618,101.44,-0.817,10,71
114.375602,619,101.52,0.455,10,70
114.403255,620,101.6,0.673,10,73
114.430943,621,101.68,-0.815,10,86
114.458682,622,101.76,-0.933,10,81
114.486422,623,101.84,-0.409,10,78
114.514116,624,101.92,-0.634,10,71
114.54178,625,102.0,-0.588,10,71
114.569459,626,102.08,-0.65,10,75
114.597133,627,102.16,-0.693,10,70
114.624833,628,102.24,0.14,10,85
114.65251,629,102.32,0.462,10,86
114.680169,630,102.4,-0.281,10,75
114.707895,631,102.48,-0.176,10,78
114.735563,632,102.56,-0.031,10,81
114.763294,633,102.64,-0.572,10,85
114.791014,634,102.72,0.563,10,86
114.818746,635,102.8,0.765,10,80
114.846422,636,102.88,0.601,10,70
114.874147,637,102.96,0.609,10,78
114.901808,638,103.04,0.959,10,84
114.929518,639,103.12,-0.761,10,84
114.9572,640,103.2,-0.256,10,87
114.984902,641,103.28,-0.176,10,83
115.012617,642,103.36,0.867,10,90
115.040327,643,103.44,-0.022,10,70
115.068034,644,103.52,0.707,10,85
115.095733,645,103.6,-0.202,10,80
115.123451,646,103.68,-0.837,10,81
115.15112,647,103.76,-0.679,10,82
115.178823,648,103.84,0.14,10,89
115.2065,649,103.92,-0.895,10,83
115.234178,650,104.0,-0.026,10,86
115.261894,651,104.08,-0.582,10,79
115.289552,652,104.16,0.498,10,74
115.317246,653,104.24,0.245,10,73
115.34492,654,104.32,-0.508,10,80
115.37264,655,104.4,-0.813,10,89
115.400367,656,104.48,0.933,10,72
115.428022,657,104.56,-0.729,10,76
115.455762,658,104.64,-0.888,10,77
115.483419,659,104.72,-0.396,10,85
115.511164,660,104.8,-0.508,10,79
115.538848,661,104.88,0.059,10,74
115.566594,662,104.96,0.65,10,78
115.594272,663,105.04,0.757,10,89
115.621971,664,105.12,0.679,10,77
115.649631,665,105.2,0.238,10,87
115.677368,666,105.28,-0.524,10,86
115.705052,667,105.36,-0.777,10,76
115.732707,668,105.44,-0.163,10,71
115.760364,669,105.52,0.222,10,72
115.788093,670,105.6,-0.108,10,83
115.815761,671,105.68,0.522,10,87
115.843495,672,105.76,0.374,10,72
115.871229,673,105.84,0.228,10,85
115.898958,674,105.92,0.362,10,80
115.926664,675,106.0,0.874,10,86
115.954343,676,106.08,-0.248,10,82
115.982022,677,106.16,-0.141,10,77
116.00975,678,106.24,0.785,10,72
116.037411,679,106.32,-0.992,10,81
116.065093,680,106.4,0.018,10,76
116.092786,681,106.48,0.59,10,87
116.120472,682,106.56,-0.146,10,80
116.148215,683,106.64,0.59,10,83
116.175936,684,106.72,-0.334,10,80
116.203644,685,106.8,0.231,10,82
116.231359,686,106.88,-0.293,10,88
116.259092,687,106.96,-0.993,10,84
116.286783,688,107.04,-0.588,10,74
116.314497,689,107.12,0.542,10,70
116.342172,690,107.2,0.227,10,74
116.369892,691,107.28,-0.416,10,74
116.397575,692,107.36,-0.08,10,72
116.425226,693,107.44,0.129,10,72
116.452888,694,107.52,-0.702,10,72
116.480602,695,107.6,0.009,10,80
116.508271,696,107.68,-0.992,10,88
116.535982,697,107.76,-0.439,10,84
116.563719,698,107.84,0.862,10,72
116.591393,699,107.92,0.133,10,73
116.619143,700,108.0,0.739,10,80
116.646876,701,108.08,0.532,10,76
116.674529,702,108.16,0.026,10,80
116.702244,703,108.24,0.226,10,90
116.729946,704,108.32,-0.047,10,70
116.757605,705,108.4,-0.297,10,82
116.785309,706,108.48,-0.255,10,78
116.812985,707,108.56,-0.672,10,77
116.840712,708,108.64,-0.152,10,85
116.868372,709,108.72,-0.077,10,76
116.896115,710,108.8,0.739,10,79
116.923839,711,108.88,-0.018,10,86
116.951572,712,108.96,-0.559,10,74
116.979304,713,109.04,0.048,10,73
117.007042,714,109.12,0.548,10,88
117.034754,715,109.2,-0.85,10,76
117.062496,716,109.28,-0.184,10,76
117.090158,717,109.36,0.752,10,89
117.117842,718,109.44,-0.864,10,75
117.145573,719,109.52,0.792,10,71
117.173273,720,109.6,-0.996,10,72
117.200923,721,109.68,-0.896,10,74
117.228617,722,109.76,-0.097,10,78
117.256274,723,109.84,-0.708,10,84
117.283984,724,109.92,0.718,10,83
117.311636,725,110.0,-0.194,10,73
117.33936,726,110.08,0.282,10,82
117.367061,727,110.16,0.107,10,71
117.394767,728,110.24,0.613,10,74
117.422502,729,110.32,0.801,10,78
117.45022,730,110.4,-0.474,10,87
117.477912,731,110.48,0.473,10,79
117.505594,732,110.56,0.412,10,82
117.533247,733,110.64,0.951,10,86
117.560929,734,110.72,-0.206,10,87
117.588605,735,110.8,0.009,10,71
117.616276,736,110.88,-0.607,10,75
117.644019,737,110.96,-0.837,10,77
117.671697,738,111.04,-0.023,10,75
117.699355,739,111.12,-0.792,10,76
117.727056,740,111.2,-0.812,10,79
117.754799,741,111.28,-0.391,10,75
117.78248,742,111.36,0.359,10,90
117.810153,743,111.44,0.691,10,85
117.837864,744,111.52,0.465,10,83
117.865556,745,111.6,0.833,10,73
117.893229,746,111.68,-0.99,10,73
117.920919,747,111.76,-0.621,10,89
117.948587,748,111.84,0.159,10,72
117.976309,749,111.92,-0.701,10,82
118.00403,750,112.0,-0.759,10,76
118.031693,751,112.08,0.565,10,79
118.059347,752,112.16,-0.26,10,87
118.087056,753,112.24,-0.363,10,82
118.11471,754,112.32,-0.412,10,74
118.142385,755,112.4,0.557,10,86
118.170036,756,112.48,-0.428,10,71
118.197696,757,112.56,-0.799,10,79
118.225364,758,112.64,0.849,10,84
118.253047,759,112.72,-0.246,10,88
118.280788,760,112.8,0.216,10,74
118.308483,761,112.88,0.421,10,75
118.336201,762,112.96,-0.95,10,72
118.363874,763,113.04,-0.31,10,80
118.391572,764,113.12,-0.141,10,80
118.419283,765,113.2,-0.096,10,72
118.446948,766,113.28,-0.887,10,86
118.474684,767,113.36,-0.436,10,83
118.502388,768,113.44,-0.694,10,90
118.530066,769,113.52,-0.074,10,70
118.557803,770,113.6,0.293,10,89
118.585482,771,113.68,0.356,10,70
118.613149,772,113.76,0.114,10,73
118.640859,773,113.84,0.042,10,78
118.668546,774,113.92,0.765,10,87
118.696278,775,114.0,0.242,10,72
118.723999,776,114.08,0.677,10,75
118.751746,777,114.16,-0.743,10,78
118.779438,778,114.24,-0.47,10,76
118.807156,779,114.32,-0.29,10,79
118.834842,780,114.4,0.177,10,74
118.862562,781,114.48,-0.055,10,83
118.890233,782,114.56,0.651,10,83
118.917953,783,114.64,0.354,10,74
118.945685,784,114.72,0.093,10,82
118.97339,785,114.8,-0.593,10,89
119.001126,786,114.88,-0.708,10,86
119.02887,787,114.96,0.423,10,87
119.056524,788,115.04,-0.781,10,86
119.084237,789,115.12,0.193,10,85
119.111902,790,115.2,-0.77,10,85
119.139587,791,115.28,0.165,10,79
119.167246,792,115.36,-0.748,10,72
119.19498,793,115.44,-0.995,10,84
119.222717,794,115.52,-0.329,10,82
119.250388,795,115.6,0.221,10,76
119.278075,796,115.68,0.661,10,71
119.305798,797,115.76,0.871,10,76
119.333536,798,115.84,0.936,10,72
119.361226,799,115.92,0.653,10,89
119.388931,800,116.0,0.139,10,80
119.416651,801,116.08,0.929,10,77
119.444319,802,116.16,0.643,10,89
119.472001,803,116.24,0.207,10,75
119.499747,804,116.32,0.381,10,72
119.527481,805,116.4,-0.741,10,89
119.555212,806,116.48,-0.178,10,90
119.582933,807,116.56,-0.096,10,73
119.610627,808,116.64,0.382,10,79
119.638364,809,116.72,-0.523,10,71
119.66607,810,116.8,0.71,10,81
119.693742,811,116.88,0.907,10,76
119.721473,812,116.96,-0.482,10,73
119.749211,813,117.04,0.074,10,77
119.776902,814,117.12,0.663,10,79
119.804574,815,117.2,0.62,10,82
119.832306,816,117.28,0.983,10,88
